강원도,동해시,전천자전거2길 도로상,강원도 동해시 전천자전거2길,37.4829596,129.1160904,2022-07-21
강원도,동해시,전천자전거2길 도로상,강원도 동해시 전천자전거2길,37.4829596,129.1160904,2022-07-21
강원도,동해시,전천자전거2길 도로상,강원도 동해시 전천자전거2길,37.4829596,129.1160904,2022-07-21
강원도,동해시,,강원도 동해시 이로동 836,37.5062814,129.0470488,2022-07-21
강원도,동해시,도로 옆 계곡,강원도 동해시 비천동 산 383,37.50887609999999,129.0467751,2022-07-21
강원도,동해시,도로 옆 계곡,강원도 동해시 비천동 산 383,37.50887609999999,129.0467751,2022-07-21
강원도,동해시,,강원도 동해시 비천동 산 385,37.5111724,129.0461206,2022-07-21
강원도,동해시,,강원도 동해시 비천동 산 386-1,37.5121348,129.0454983,2022-07-21
강원도,동해시,무릉 건강숲 건물 인근,강원도 동해시 삼화동 180-14,37.4696375,129.038806,2022-07-21
강원도,동해시,무릉 건강숲 건물 인근,강원도 동해시 삼화동 180-14,37.4696375,129.038806,2022-07-21
강원도,동해시,삼화사 인근,강원도 동해시 삼화동 산 171-3,37.4683232,129.0301205,2022-07-21
강원도,동해시,삼화사 인근,강원도 동해시 삼화동 산 171-3,37.4683232,129.0301205,2022-07-21
강원도,동해시,용추폭포 등지고 우,강원도 동해시 삼화동 용추폭포,37.4533333,128.9955556,2022-07-21
강원도,동해시,용추폭포 등지고 좌,강원도 동해시 삼화동 용추폭포,37.4533333,128.9955556,2022-07-21
강원도,동해시,초록정 국궁활터 동쪽,강원도 동해시 송정동 1311,37.4840982,129.1207468,2022-07-21
강원도,동해시,,강원도 동해시 송정동 1305-1,37.4852089,129.1226755,2022-07-21
강원도,동해시,,강원도 동해시 송정동 1664,37.4863229,129.1268159,2022-07-21
강원도,동해시,,강원도 동해시 송정동 51,37.4885858,129.1343955,2022-07-21
강원도,동해시,,강원도 동해시 송정동 51,37.4885858,129.1343955,2022-07-21
강원도,동해시,전천자전거1길 종점,강원도 동해시 송정동 1664-20,37.4890874,129.1373352,2022-07-21
강원도,동해시,전천강 광장 앞,강원도 동해시 북평동 281,37.4836778,129.1193792,2022-07-21
강원도,동해시,북평원님답교놀이보존회 컨테이너 앞,강원도 동해시 북평동 44,37.4841073,129.123308,2022-07-21
강원도,동해시,,강원도 동해시 북평동 1-1,37.4849263,129.125489,2022-07-21
강원도,동해시,,강원도 동해시 구미동 421-1,37.4855347,129.1268866,2022-07-21
강원도,동해시,,강원도 동해시 구미동 391-1,37.48616800000001,129.1301029,2022-07-21
강원도,동해시,,강원도 동해시 송정동 148-2,37.4867004,129.1329434,2022-07-21
강원도,동해시,,강원도 동해시 구미동 368,37.4870999,129.1352471,2022-07-21
강원도,동해시,해양레포츠센터,강원도 동해시 구미동 갯목길 147-189,37.4903038,129.1407912,2022-07-21
강원도,동해시,해양레포츠센터,강원도 동해시 구미동 1-2,37.4911942,129.1419842,2022-07-21
강원도,화천군,용소교량 아래,화천읍 신읍리 산301-1,38.17398240000001,127.7119571,2022-07-29
강원도,화천군,갈목교 아래(캠플레이 오토캠핑장),상서면 봉오리 150,38.16498989999999,127.6174283,2022-07-29
강원도,화천군,갈멜교 아래,상서면 봉오리 189-8,38.1631855,127.6125581,2022-07-29
강원도,화천군,갈목계곡 산약초 마을 아래,상서면 봉오리,38.1994345,127.5885186,2022-07-29
강원도,화천군,곡운구곡,"사내면 용담리 913-18
사내면 용담리 913-10",38.0530818,127.5334831,2022-07-29
강원도,화천군,78연대 2대대 앞,사내면 용담리 843,38.0532216,127.5389902,2022-07-29
강원도,화천군,지연사 앞,사내면 용담리 845-9,38.0535093,127.5409164,2022-07-29
강원도,화천군,민박집 부근,사내면 용담리 253-6,38.0523392,127.5439831,2022-07-29
강원도,화천군,청운대 정자,사내면 용담리 188-1,38.05383459999999,127.5485954,2022-07-29
강원도,화천군,물안골교 위,사내면 용담리 174-7,38.0554669,127.5525211,2022-07-29
강원도,화천군,새댁골,사내면 용담리 913-1,38.0543356,127.5643853,2022-07-29
강원도,화천군,용정쉼터 앞,사내면 용담리 2-3,38.0498318,127.5688328,2022-07-29
강원도,화천군,광덕리 옥녀탕,사내면 광덕리 1157,38.0946656,127.4483282,2022-07-29
강원도,횡성군,애고지11교,강원도 횡성군 청일면 유동리 1294번지,37.5953256,128.1725875,2022-07-25
강원도,횡성군,신대리공원내,강원도 횡성군 청일면 신대리 320번지,37.5920647,128.2187733,2022-07-25
강원도,횡성군,농거리야영장,강원도 횡성군 청일면 유동리 1150번지,37.5791031,128.1433838,2022-07-25
강원도,횡성군,"잠수교,구동수,도로밑",강원도 횡성군 공근면 오산리 257-1번지,37.5251097,127.9810484,2022-07-25
강원도,횡성군,"뚜꺽소,동미",강원도 횡성군 공근면 상동리 576-8번지,37.6074663,127.9913299,2022-07-25
강원도,횡성군,"유장골,가곡교",강원도 횡성군 공근면 가곡리 77-4번지,37.57548,127.9892516,2022-07-25
강원도,횡성군,"물궁당,청곡교",강원도 횡성군 공근면 청곡리 325번지,37.5512316,127.974206,2022-07-25
강원도,횡성군,"웃거리,초당교",강원도 횡성군 공근면 학담리 37-1번지,37.5395504,127.965129,2022-07-25
강원도,횡성군,"대산유원지,대산2교부근",강원도 횡성군 서원면 옥계리 921-41번지,37.4133434,127.8673757,2022-07-25
강원도,횡성군,"대산계곡,대산1교",강원도 횡성군 서원면 옥계리 921-4번지,37.43212190000001,127.8540869,2022-07-25
강원도,횡성군,"취석정,고향산천",강원도 횡성군 서원면 압곡리 33번지,37.4739012,127.8962144,2022-07-25
강원도,횡성군,"가천교,음달가리내","강원도 횡성군 강림면 강림리 2459-1, 283-4번지",37.38024060000001,128.1397071,2022-07-25
강원도,횡성군,"몽현사입구,달음발",강원도 횡성군 강림면 월현리 747번지,37.3414359,128.1671225,2022-07-25
강원도,횡성군,애버등,강원도 횡성군 강림면 월현리 1179-4번지,37.3603862,128.1459921,2022-07-25
강원도,횡성군,"개전너보,그린팜건너편,덕벼루",강원도 횡성군 강림면 강림리 296번지,37.3719852,128.1329919,2022-07-25
강원도,횡성군,"노고소,부곡계곡",강원도 횡성군 강림면 강림리 2569-3번지,37.3480353,128.1144151,2022-07-25
강원도,횡성군,구비소,강원도 횡성군 공근면 청곡리 325-25번지,37.5428979,127.9720519,2022-07-25
강원도,횡성군,쿵쿵소,강원도 횡성군 강림면 강림리 산750-2번지,37.3555149,128.1459668,2022-07-25
강원도,횡성군,"대산유원지,대산2교부근",강원도 횡성군 서원면 옥계리 921-41번지,37.4133434,127.8673757,2022-07-25
강원도,횡성군,출렁다리,강원도 횡성군 횡성읍 묵계리 337번지,37.46658540000001,127.9689726,2022-07-25
강원도,횡성군,"정자각,전천",강원도 횡성군 횡성읍 생운리 59-1번지,37.4848362,128.0081189,2022-07-25
강원도,횡성군,관말공원,강원도 횡성군 안흥면 안흥리 273-3번지,37.4149512,128.1573928,2022-07-25
